english	translation	category	sub_category	source
While the <col=#>Searing boots</col> are worn, you gain the following benefits:<br><br>- <col=#>Agility</col> experience is gained based on your <col=#>Agility</col> level while you run.<br><br>- Caught fish are automatically cooked.<br><br>- Mined ore is automatically smelted.<br><br>Additionally, regardless of your footwear:<br><br>- Picking up some <col=#>Termites</col> or a <col=#>Mark of grace</col> from a course will automatically complete the lap granting completion XP and 10,000 <col=#>coins</col>.<br><br>- <col=#>Marks of grace</col> will always have a 33% chance to spawn on all rooftop courses.<br><br>- Completing a course grants two completion count and 25% bonus experience.<br><br>- 100% success rate on all actions for <col=#>Agility</col> and <col=#>Cooking</col>.<br><br>- You will receive 2x <col=#>Termites</col> from the Colossal Wyrm Agility Course.<br><br>- You will receive 10x <col=#>Crystal shards</col> from Prifddinas Agility Course.	穿着 <col=#>灼热之靴</col> 时，你获得以下增益：<br><br>- 奔跑时根据你的 <col=#>敏捷</col> 等级获得 <col=#>敏捷</col> 经验值。<br><br>- 钓到的鱼会自动烹饪。<br><br>- 开采的矿石会自动冶炼。<br><br>此外，无论你穿着何种鞋类：<br><br>- 从课程中拾取一些 <col=#>白蚁</col> 或 <col=#>优雅印记</col> 将自动完成该圈，给予完成经验值和 10,000 <col=#>金币</col>。<br><br>- <col=#>优雅印记</col> 在所有屋顶课程上总是有 33% 的几率生成。<br><br>- 完成一个课程给予两次完成计数和 25% 的奖励经验值。<br><br>- <col=#>敏捷</col> 和 <col=#>烹饪</col> 的所有动作 100% 成功。<br><br>- 你将获得 2 倍的 <col=#>白蚁</col> 来自巨蠕虫敏捷课程。<br><br>- 你将获得 10 倍的 <col=#>水晶碎片</col> 来自普里夫迪纳斯城敏捷课程。	interface	cachedump	cachedump
Hotfoot	疾步	interface	cachedump	cachedump
You will gain the following benefits while <col=#>Thieving</col>:<br>- 100% success rate on all actions.<br>- You will automatically re-pickpocket an NPC.<br>- You will automatically re-steal from a stall.<br>- Items obtained from pickpocketing and stalls are noted.<br>- Stalls never deplete and guards will never catch you thieving them.<br>- The amount of coin pouches you can carry is increased by 10x.<br><br>Additionally, while <col=#>Thieving</col> loot is increased by 10x for the following:<br>- Pickpocketing.<br>- Stealing from stalls.<br>- Stealing house valuables in Varlamore.	进行 <col=#>偷窃</col> 时，你将获得以下增益：<br>- 所有动作 100% 成功。<br>- 你将自动重复扒窃 NPC。<br>- 你将自动重复从摊位偷窃。<br>- 从扒窃和摊位获得的物品将变为银行票据。<br>- 摊位永远不会耗尽，守卫永远不会抓住你偷窃。<br>- 你可以携带的钱袋数量增加 10 倍。<br><br>此外，进行 <col=#>偷窃</col> 时，以下物品的战利品增加 10 倍：<br>- 扒窃。<br>- 从摊位偷窃。<br>- 在瓦尔拉莫偷窃房屋贵重物品。	interface	cachedump	cachedump
Larcenist	窃贼	interface	cachedump	cachedump
- All non-combat skills are permanently boosted by 10.<br><br>- Every time you receive an XP drop, gain an additional 2 XP in the same skill. This is affected by the League Passive XP modifier.<br><br>- For every XP gained, gain 2x as many coins. These can go either to your bank or inventory if there is room, which can be toggled above.	- 所有非战斗技能永久提升 10 级。<br><br>- 每当你获得一次经验值掉落，在相同技能中额外获得 2 点经验值。这受联赛被动经验值修正影响。<br><br>- 每获得一点经验值，获得 2 倍的金币。这些金币可以存入你的银行或背包（如果有空间），可以在上方切换。	interface	cachedump	cachedump
Abundance	丰饶	interface	cachedump	cachedump
The high alchemy and low alchemy spells transform into two new spells:<br><br>- <col=#>Alchemic Divergence</col>: Upgrades up to 10 of a resource into a higher tier.<br>- <col=#>Alchemic Convergence</col>: Downgrades up to 10 of a resource into a lower tier.<br><br>Both spells cost no runes and have no level requirement. The spell gives 10 <col=#>Magic</col> XP for each item transmuted (before league XP multipliers).<br><br> The <col=#>Transmutation ledger</col> can be equipped and acts as an infinite source of <col=#>Nature runes</col>.<br><br>Using items on the <col=#>Transmutation ledger</col> will display what they can turn into.<br><br>When cast upon a noted item, these spells will automatically re-cast over time as long as the items are available in the same slot in your inventory.<br><br>You can still cast alchemy spells via the toggle above or by configuring the spells in your spellbook. Normal Alchemy spells will not automatically re-cast and will only cost 1 <col=#>Nature rune</col>.<br><br>List of Transmutable resources: <br><br>- Hides<br>- Runes<br>- Ashes<br>- Uncut gems<br>- Compost<br>- Seeds (Cactus)<br>- Seeds (Hardwood tree)<br>- Seeds (Fruit tree)<br>- Seeds (Tree)<br>- Seeds (Bush)<br>- Seeds (Hops)<br>- Seeds (Herbs)<br>- Seeds (Flower)<br>- Seeds (Allotment)<br>- Logs (Normal)<br>- Logs (Pyre)<br>- Mining (Normal)<br>- Mining (Crafting)<br>- Bones<br>- Raw Fish	高级炼金术和低级炼金术法术转变为两个新法术：<br><br>- <col=#>炼金分化</col>：将最多 10 个资源升级为更高等级。<br>- <col=#>炼金聚合</col>：将最多 10 个资源降级为更低等级。<br><br>两个法术均不消耗符文且无等级要求。每个转化的物品给予 10 点 <col=#>魔法</col> 经验值（在联赛经验值倍率之前）。<br><br><col=#>转化账本</col> 可以装备，并作为 <col=#>自然符石</col> 的无限来源。<br><br>将物品使用在 <col=#>转化账本</col> 上将显示它们可以转化为什么。<br><br>当对已变为银行票据的物品施放时，只要你的背包中同一格有可用物品，这些法术将随时间自动重复施放。<br><br>你仍然可以通过上方的切换或在法术书中配置法术来施放炼金术法术。普通炼金术法术不会自动重复施放，且仅消耗 1 个 <col=#>自然符石</col>。<br><br>可转化资源列表：<br><br>- 兽皮<br>- 符文<br>- 灰烬<br>- 未切割宝石<br>- 堆肥<br>- 种子 (仙人掌)<br>- 种子 (硬木树)<br>- 种子 (果树)<br>- 种子 (树木)<br>- 种子 (灌木)<br>- 种子 (霍普斯)<br>- 种子 (草药)<br>- 种子 (花卉)<br>- 种子 (农田)<br>- 原木 (普通)<br>- 原木 (火葬)<br>- 采矿 (普通)<br>- 采矿 (制作)<br>- 骨头<br>- 生鱼	interface	cachedump	cachedump
Transmute	转化	interface	cachedump	cachedump
While harvesting any farming crop, or when NPCs would drop bones or ashes, you will instead harvest stackable <col=#>Soul shards</col>.<br><br><col=#>Soul shards</col> can be used for the following:<br>- They can be used in place of <col=#>Pure essence</col> while training <col=#>Runecraft</col>.<br>- 100 can be sacrificed at the <col=#>Libation bowl</col> at the <col=#>Teomat</col> for 550 <col=#>Prayer</col> XP (before league multipliers) without requiring <col=#>Libation wine</col>.<br><br>You will receive 1 shard per 4 base <col=#>Farming</col> XP granted while harvesting or checking health while farming, this is not multiplied by the leagues XP multiplier.<br><br>You will receive more shards for higher tier bones and ashes roughly equal to the bone shard equivalent for that tier of item.	收获任何农作物，或当 NPC 掉落骨头或灰烬时，你将改为收获可堆叠的 <col=#>灵魂碎片</col>。<br><br><col=#>灵魂碎片</col> 可用于以下用途：<br>- 它们可以在训练 <col=#>符石制作</col> 时替代 <col=#>纯净精华</col>。<br>- 可以在 <col=#>特奥马特</col> 的 <col=#>奠酒碗</col> 处献祭 100 个以获得 550 点 <col=#>祈祷</col> 经验值（在联赛倍率之前），无需 <col=#>奠酒葡萄酒</col>。<br><br>每获得 4 点基础 <col=#>农业</col> 经验值（在收获或检查作物健康时），你将获得 1 个碎片，这不受联赛经验值倍率影响。<br><br>对于更高等级的骨头和灰烬，你将获得更多碎片，大致相当于该等级物品的骨片等价物。	interface	cachedump	cachedump
Soul Harvest	灵魂收获	interface	cachedump	cachedump
When the bell is rung, a <col=#>Demon butler</col> will be summoned to work for you. The butler's work will continue even if you are offline.<br><br>The butler can gather the following resources for you:<br>- Mining ores (8 per minute)<br>- Catching fish (14 per minute)<br>- Chopping logs (10 per minute)<br>- Picking flax (50 per minute)<br>- Farming herbs (10 per minute)<br><br>Additionally, the butler can also process these gathered items for you but at half the rates listed above:<br>- Ores into bars<br>- Raw fish into cooked fish<br>- Logs into planks<br>- Flax into bowstrings<br>- Herbs into unfinished potions<br><br>When the <col=#>Demon butler</col> processes resources for you, he will share a 10 XP (before League XP multipliers) with you in the relevant production skill per resource.	当铃铛被敲响时，一个 <col=#>恶魔管家</col> 将被召唤来为你工作。即使你离线，管家的工也会继续。<br><br>管家可以为你收集以下资源：<br>- 采矿矿石 (每分钟 8 个)<br>- 钓鱼 (每分钟 14 条)<br>- 砍伐原木 (每分钟 10 个)<br>- 采摘亚麻 (每分钟 50 个)<br>- 种植草药 (每分钟 10 个)<br><br>此外，管家还可以为你加工这些收集到的物品，但速度是上述速率的一半：<br>- 矿石冶炼成金属锭<br>- 生鱼烹饪成熟鱼<br>- 原木加工成木板<br>- 亚麻加工成弓弦<br>- 草药加工成未完成的药水<br><br>当 <col=#>恶魔管家</col> 为你加工资源时，每个资源他将与你分享 10 点经验值（在联赛经验值倍率之前）在相关的生产技能中。	interface	cachedump	cachedump
Food is no longer consumed when eaten.	食物在食用时不再被消耗。	interface	cachedump	cachedump
Eternal Sustenance	永恒滋养	interface	cachedump	cachedump
This item will allow you to teleport to <col=#>Agility shortcuts</col>.<br>- You will be sent to the less favourable side of the shortcut, or the starting side if it is one-way.<br>- Teleports can only be used if you meet all of the requirements to reach their location.<br>- Shortcuts retain all of their typical requirements.<br><br>This item ignores wilderness teleport restrictions.	此物品将允许你传送到 <col=#>敏捷捷径</col>。<br>- 你将被传送到捷径较不利的一侧，如果是单向捷径则传送到起始侧。<br>- 只有当你满足到达其位置的所有要求时，才能使用传送。<br>- 捷径保留其所有常规要求。<br><br>此物品无视荒野传送限制。	interface	cachedump	cachedump
When you are assigned a <col=#>Slayer</col> task you will be able to choose from three different options. You will also be able to choose how many you wish to slay (5-200).<br><br>Where possible, at least one of the choices will be a boss slayer task.<br><br>Additionally you gain the following bonuses while on a <col=#>Slayer</col> task.<br>- Upon slaying a superior slayer monster, there is a 50% chance that another will spawn.<br>- Superior slayer creatures will always drop 1-3 <col=#>Clue scroll (elite)</col>.<br>- You will gain all of the the effects of a <col=#>Slayer helmet (i)</col> without needing to wear one.<br>- You can purchase any of the slayer reward store perks for free.<br>- The <col=#>Rune pouch</col>, <col=#>Herb sack</col> and <col=#>Looting bag</col> will be purchasable for free from the slayer reward store.	当你被分配一个 <col=#>杀戮</col> 任务时，你将能够从三个不同的选项中选择。你还将能够选择你想要杀戮的数量 (5-200)。<br><br>在可能的情况下，至少有一个选项会是 Boss 杀戮任务。<br><br>此外，在执行 <col=#>杀戮</col> 任务时，你获得以下增益：<br>- 击杀高级杀戮怪物时，有 50% 的几率再生成一个。<br>- 高级杀戮生物总是会掉落 1-3 个 <col=#>线索卷轴 (精英)</col>。<br>- 你将获得 <col=#>杀戮者头盔 (强化)</col> 的所有效果，而无需佩戴。<br>- 你可以免费购买杀戮奖励商店的任何增益。<br>- <col=#>符石袋</col>、<col=#>草药袋</col> 和 <col=#>战利品袋</col> 可以从杀戮奖励商店免费购买。	interface	cachedump	cachedump
